Country,injury_severity,aircraft_damage,aircraft_category,number_of_engines,engine_type,flight_purpose,weather_condition,fatal_injuries,serious_injuries,minor_injuries,uninjured,Year,make_model
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,3.0,2020,PIPER PA28
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Instructional,VMC,0.0,0.0,0.0,1.0,2020,Cessna 172
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Instructional,VMC,1.0,0.0,2.0,0.0,2020,Piper PA28
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2020,Piper PA28RT
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,Maule M7
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,3.0,2020,Piper PA32
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Instructional,VMC,0.0,0.0,0.0,2.0,2020,PIPER PA-28-181
United States,Non-Fatal,Substantial,Airplane,1.0,Turbo Prop,Unknown,Unknown,0.0,0.0,0.0,8.0,2020,Cessna 208
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,Unknown,2.0,0.0,0.0,0.0,2020,Cessna 140
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Unknown,IMC,5.0,0.0,0.0,0.0,2020,Piper PA32R
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Business,VMC,3.0,0.0,0.0,0.0,2020,Cessna 182
United States,Non-Fatal,Destroyed,Airplane,1.0,Turbo Prop,Unknown,VMC,0.0,1.0,0.0,0.0,2020,Cessna 208
United States,Non-Fatal,Substantial,Airplane,2.0,Turbo Prop,Personal,VMC,0.0,0.0,0.0,2.0,2020,Beech 200
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,3.0,2020,Cessna 172
United States,Non-Fatal,Substantial,Airplane,1.0,Turbo Fan,Unknown,VMC,0.0,22.0,1.0,51.0,2020,BOMBARDIER CL-600-2D24
United States,Non-Fatal,Substantial,Airplane,1.0,Turbo Prop,Unknown,IMC,0.0,0.0,0.0,1.0,2020,Cessna 208
United States,Fatal,Substantial,Airplane,2.0,Turbo Fan,Personal,IMC,4.0,0.0,0.0,0.0,2020,Cessna 501
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,1.0,0.0,0.0,0.0,2020,Beech 33
United States,Non-Fatal,Substantial,Airplane,1.0,Turbo Prop,Instructional,VMC,0.0,0.0,0.0,2.0,2020,Air Tractor AT-504
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,3.0,1.0,0.0,2020,Navion NAVION
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2020,Beech 36
United States,Non-Fatal,Substantial,Airplane,2.0,Turbo Fan,Executive/corporate,VMC,0.0,0.0,0.0,2.0,2020,Cessna 560
United States,Non-Fatal,Substantial,Airplane,2.0,Reciprocating,Positioning,VMC,0.0,0.0,0.0,1.0,2020,Cessna 402
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,2.0,0.0,0.0,0.0,2020,Mooney M20J
United States,Non-Fatal,Substantial,Airplane,2.0,Turbo Prop,Business,IMC,0.0,0.0,0.0,4.0,2020,Piaggio P180
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,3.0,2020,Cessna TP206
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,Mooney M20K
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,Cessna 182
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,0.0,2020,Cessna 150
United States,Non-Fatal,Destroyed,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,Vans RV8
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,3.0,2020,Cessna 170
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Instructional,VMC,0.0,0.0,0.0,1.0,2020,Piper PA28
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Instructional,VMC,0.0,0.0,4.0,0.0,2020,Cessna 172
Mexico,Fatal,Destroyed,Airplane,1.0,Reciprocating,Aerial Application,Unknown,1.0,0.0,0.0,0.0,2020,LAVIA ARGENTINA PA-25-235
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Instructional,VMC,0.0,0.0,0.0,2.0,2020,Cessna 177RG
United States,Fatal,Destroyed,Airplane,2.0,Turbo Prop,Personal,IMC,3.0,0.0,0.0,0.0,2020,Beech 200
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2020,Cessna 182
United States,Non-Fatal,Substantial,Airplane,2.0,Turbo Fan,Personal,VMC,0.0,0.0,0.0,2.0,2020,Cessna 510
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2020,Orlican L60
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Personal,VMC,1.0,0.0,0.0,0.0,2020,Beech A36
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,0.0,2020,Aviat A1
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Instructional,VMC,2.0,0.0,0.0,0.0,2020,CESSNA 305
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Instructional,VMC,0.0,1.0,0.0,2.0,2020,Commander 114
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2020,Cessna A185
United States,Non-Fatal,Substantial,Airplane,1.0,Turbo Prop,Positioning,VMC,0.0,0.0,0.0,1.0,2020,Air Tractor AT 602
United States,Non-Fatal,Substantial,Airplane,2.0,Reciprocating,Positioning,VMC,0.0,1.0,0.0,0.0,2020,Beech 58
United States,Non-Fatal,Substantial,Airplane,1.0,Turbo Prop,Aerial Application,VMC,0.0,0.0,0.0,1.0,2020,Air Tractor AT 602
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2020,Ercoupe 415
United States,Non-Fatal,Substantial,Airplane,2.0,Turbo Fan,Unknown,IMC,0.0,0.0,0.0,5.0,2020,Learjet 55
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,4.0,2020,Cessna 172
United Kingdom,Unknown,Unknown,Airplane,2.0,Turbo Fan,Unknown,Unknown,0.0,0.0,0.0,0.0,2020,Airbus A321
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,0.0,2020,Lightning Avion Eab LLC Arion Lightning
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Flight Test,VMC,0.0,0.0,0.0,1.0,2020,RAF SE5A
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Instructional,VMC,0.0,0.0,0.0,2.0,2020,Cessna 172
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,1.0,2020,Champion 7ECA
Mexico,Unknown,Unknown,Airplane,2.0,Turbo Fan,Unknown,Unknown,0.0,0.0,0.0,0.0,2020,Boeing 737
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Instructional,VMC,0.0,0.0,0.0,1.0,2020,Cessna 152
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Instructional,VMC,0.0,0.0,0.0,1.0,2020,Zenair CH 2000
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Instructional,VMC,0.0,0.0,0.0,2.0,2020,Piper PA28
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2020,Kitfox 57 Super Sport
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2020,CubCrafters FX-3
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,4.0,2020,Piper PA46
United States,Non-Fatal,Substantial,Airplane,2.0,Turbo Fan,Positioning,IMC,0.0,0.0,0.0,2.0,2020,Learjet 35
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,0.0,2020,Piper PA 18
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,1.0,0.0,0.0,0.0,2020,Cessna 150
United States,Non-Fatal,Unknown,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,1.0,1.0,2020,Piper PA28
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,Piper PA18
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Aerial Observation,VMC,3.0,0.0,0.0,0.0,2020,Cessna 172
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Personal,IMC,3.0,0.0,0.0,0.0,2020,Piper PA46
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Instructional,VMC,0.0,1.0,0.0,1.0,2020,Cessna P206
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,2.0,0.0,0.0,2020,Champion 7GCAA
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2020,Vans RV8
United States,Non-Fatal,Substantial,Airplane,2.0,Reciprocating,Instructional,VMC,0.0,0.0,0.0,2.0,2020,Piper PA23
United States,Non-Fatal,Substantial,Airplane,1.0,Turbo Prop,Unknown,IMC,0.0,0.0,1.0,0.0,2020,Cessna 208
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,0.0,2020,CESSNA 210
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,Piper PA28R
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Unknown,VMC,1.0,0.0,0.0,0.0,2020,American Aviation AA 1
United States,Non-Fatal,Substantial,Airplane,2.0,Turbo Prop,Instructional,VMC,0.0,0.0,0.0,2.0,2020,De Havilland DHC6
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,Mooney M20C
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,0.0,2020,Stolp Starduster ACRODUSTER II SA750
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,Cub Crafters CC11-160
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2020,Beech V35
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,0.0,2020,PIPER PA28-180
Ireland,Non-Fatal,Substantial,Airplane,2.0,Turbo Fan,Unknown,Unknown,0.0,0.0,0.0,181.0,2020,Boeing 767
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,American Legand Aircraft AL18
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,IMC,0.0,0.0,1.0,0.0,2020,Piper PA32R
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,1.0,0.0,0.0,0.0,2020,Cessna 177RG
Australia,Fatal,Destroyed,Airplane,2.0,Reciprocating,Unknown,Unknown,5.0,0.0,0.0,0.0,2020,Cessna 404
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Instructional,VMC,0.0,1.0,0.0,0.0,2020,Piper PA28
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,IMC,2.0,0.0,0.0,0.0,2020,Mooney M20K
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Instructional,VMC,0.0,0.0,0.0,1.0,2020,PIPER PA 28-180
Brazil,Fatal,Substantial,Airplane,2.0,Reciprocating,Unknown,Unknown,2.0,0.0,0.0,0.0,2020,Cessna 310
Venezuela,Fatal,Substantial,Airplane,2.0,Turbo Fan,Unknown,Unknown,2.0,0.0,0.0,0.0,2020,CESSNA 525
United States,Non-Fatal,Substantial,Airplane,2.0,Turbo Fan,Executive/corporate,VMC,0.0,0.0,0.0,2.0,2020,Raytheon HAWKER 800XP
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,3.0,2020,Cessna 182
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Instructional,VMC,0.0,1.0,1.0,0.0,2020,Piper PA22
United States,Fatal,Destroyed,Airplane,1.0,Turbo Prop,Unknown,IMC,1.0,0.0,0.0,0.0,2020,Cessna 208
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Instructional,VMC,0.0,1.0,0.0,0.0,2020,Cessna 172
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,Cessna 172
Vietnam,Unknown,Minor,Airplane,1.0,Turbo Fan,Unknown,Unknown,0.0,0.0,0.0,0.0,2020,AIRBUS A321
United States,Non-Fatal,Destroyed,Airplane,2.0,Reciprocating,Personal,VMC,0.0,0.0,1.0,0.0,2020,Piper PA 30
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,Just JA30 SUPERSTOL
United States,Fatal,Substantial,Airplane,2.0,Reciprocating,Personal,VMC,1.0,0.0,0.0,0.0,2020,Cessna 310
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,3.0,2020,Cessna 177
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,1.0,0.0,2020,BOWER Challenger II
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Flight Test,VMC,0.0,0.0,0.0,1.0,2020,CESSNA 175
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Personal,IMC,2.0,0.0,0.0,0.0,2020,Maule MT-7
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,1.0,0.0,2020,Cessna T210
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,3.0,2020,WAG-AERO Sportsman 2+2
Belgium,Unknown,Minor,Airplane,2.0,Turbo Fan,Unknown,Unknown,0.0,0.0,0.0,0.0,2020,AIRBUS A300
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,Cirrus SR20
United States,Non-Fatal,Substantial,Airplane,2.0,Reciprocating,Unknown,VMC,0.0,0.0,0.0,1.0,2020,Aero Commander 500
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,Piper PA32
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Personal,VMC,1.0,0.0,0.0,0.0,2020,MUSE P51D
Germany,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Unknown,Unknown,0.0,0.0,1.0,0.0,2020,Lancair LC41
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Instructional,VMC,0.0,0.0,0.0,1.0,2020,PIPER PA-28-235C
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2020,Piper PA28R
United States,Non-Fatal,Substantial,Airplane,2.0,Reciprocating,Instructional,VMC,0.0,0.0,0.0,2.0,2020,Diamond DA42
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Instructional,VMC,0.0,0.0,0.0,3.0,2020,Cessna 172
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2020,Beech 35
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,Champion AERONCA 7FC
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,2.0,0.0,2020,RANS S-12 Airaile
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2020,Lake LA4
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,Cessna 177RG
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2020,Piper PA 18A
United States,Fatal,Destroyed,Airplane,1.0,Turbo Prop,Aerial Application,VMC,1.0,0.0,0.0,0.0,2020,Air Tractor AT 502
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Personal,Unknown,1.0,0.0,0.0,0.0,2020,Pipistrel Italia SRL Sinus 912 LSA
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Instructional,VMC,0.0,0.0,0.0,2.0,2020,Buckman Bucks Special
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,Pipistrel SINUS
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Instructional,VMC,2.0,0.0,0.0,0.0,2020,Arion Aircraft LLC Lightning LS-1
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,2.0,0.0,0.0,2020,Pitts S2
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,0.0,2020,Piper PA-32RT-300T
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,Extra EA 300
United States,Non-Fatal,Substantial,Airplane,2.0,Reciprocating,Unknown,VMC,0.0,0.0,0.0,1.0,2020,Cessna 402
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,Beech 36
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,3.0,2020,HOLMGREN Bearhawk
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Banner Tow,VMC,0.0,0.0,0.0,1.0,2020,Eagle EAGLE DW 1
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,Piper PA31
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,2.0,0.0,2020,CESSNA 152
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,LANCAIR SUPER ES
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2020,Piper PA 18
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,2.0,0.0,0.0,2020,Cessna 172
United States,Fatal,Destroyed,Airplane,1.0,Turbo Prop,Personal,VMC,1.0,0.0,0.0,0.0,2020,Piper PA31T
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,FLIGHTstar 2
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,1.0,0.0,2020,Grumman AA5
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2020,AMERICAN LEGEND AL3
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Positioning,VMC,0.0,0.0,0.0,1.0,2020,Cessna 172
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Instructional,VMC,0.0,0.0,0.0,1.0,2020,Czech Sport AIrcraft Sport Cruiser
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,Vans RV 3
United States,Non-Fatal,Substantial,Airplane,1.0,Turbo Prop,Business,VMC,0.0,0.0,1.0,0.0,2020,Pilatus PC12
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,Keuthan Aircraft Corp Buccaneer II
United States,Non-Fatal,Substantial,Airplane,2.0,Turbo Fan,Personal,VMC,0.0,0.0,0.0,3.0,2020,IAI 1125
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,0.0,2020,Piper PA18
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,Aeronca 7AC
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,3.0,2020,Piper PA28
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Instructional,VMC,0.0,0.0,0.0,2.0,2020,Piper PA 20
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,COOK SONEX
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,Piper PA32RT
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,IMC,0.0,1.0,0.0,1.0,2020,Cessna T210
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,Piper PA28
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,0.0,2020,Cessna 177
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,0.0,2020,Cessna A185
United States,Fatal,Substantial,Airplane,2.0,Reciprocating,Other Work Use,VMC,1.0,0.0,0.0,0.0,2020,Piper PA-23-250
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,Ercoupe 415
United States,Non-Fatal,Substantial,Airplane,2.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2020,GRUMMAN G44
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,Unknown,0.0,1.0,0.0,0.0,2020,Cessna 172
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Personal,VMC,1.0,0.0,0.0,0.0,2020,Yakovlev YAK 52
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Flight Test,VMC,0.0,0.0,0.0,1.0,2020,DAYTON-WRIGHT DH-4
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,Waco QCF
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,0.0,2020,M-SQUARED Sport 1000
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2020,Cessna 180
Guatemala,Fatal,Destroyed,Airplane,1.0,Reciprocating,Unknown,Unknown,3.0,0.0,0.0,0.0,2020,CESSNA 182
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2020,CESSNA T240
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Personal,VMC,1.0,0.0,0.0,0.0,2020,Cessna T210L
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2020,N126C LLC CCX-2000
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Flight Test,VMC,0.0,0.0,1.0,0.0,2020,Titan TITAN TORNADO S
United States,Non-Fatal,Substantial,Airplane,2.0,Turbo Prop,Unknown,VMC,0.0,0.0,0.0,1.0,2020,Beech 1900
United States,Non-Fatal,Substantial,Airplane,2.0,Reciprocating,Aerial Observation,VMC,0.0,2.0,0.0,0.0,2020,Cessna 402
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Glider Tow,VMC,1.0,0.0,0.0,0.0,2020,BELLANCA 8GCBC
United States,Non-Fatal,Substantial,Airplane,1.0,Turbo Prop,Aerial Application,VMC,0.0,0.0,0.0,1.0,2020,AYRES S2R
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,Piper PA22
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Personal,VMC,1.0,0.0,0.0,0.0,2020,Beech F33
United States,Fatal,Substantial,Airplane,2.0,Reciprocating,Instructional,VMC,1.0,0.0,1.0,0.0,2020,Piper PA34
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2020,Mooney M20J
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Aerial Observation,VMC,0.0,0.0,0.0,1.0,2020,Cessna 172
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Unknown,Unk,1.0,0.0,1.0,0.0,2020,Cessna A185
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2020,Aviat A1B
United States,Unknown,Destroyed,Airplane,1.0,Turbo Prop,Unknown,VMC,0.0,0.0,0.0,0.0,2020,GENERAL ATOMICS MQ-9B
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Personal,VMC,1.0,0.0,0.0,0.0,2020,Ercoupe 415
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,1.0,0.0,2020,Cessna 172
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,IMC,0.0,0.0,0.0,2.0,2020,Cessna 120
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,2.0,0.0,0.0,2020,VAUGHN Challenger
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2020,Zenith ZODIAC CH 650
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,1.0,2020,Cessna 305
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,1.0,0.0,1.0,2020,Beech 35
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,3.0,2020,Cessna 185
United States,Non-Fatal,Substantial,Airplane,2.0,Turbo Prop,Executive/corporate,VMC,0.0,0.0,0.0,2.0,2020,Beech F90
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Flight Test,VMC,0.0,0.0,0.0,1.0,2020,"Rhoads, Larry E Sopwith Baby"
United States,Non-Fatal,Substantial,Airplane,2.0,Turbo Fan,Personal,VMC,0.0,0.0,0.0,1.0,2020,Cessna 501
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,VMC,0.0,0.0,0.0,2.0,2020,Cessna R172
United States,Fatal,Destroyed,Airplane,1.0,Reciprocating,Personal,VMC,1.0,0.0,0.0,0.0,2020,Cirrus SR20
United States,Fatal,Substantial,Airplane,1.0,Reciprocating,Personal,IMC,2.0,0.0,0.0,0.0,2020,Cessna T206
United States,Non-Fatal,Substantial,Airplane,1.0,Reciprocating,Aerial Observation,VMC,0.0,0.0,0.0,2.0,2020,Cessna 172
